stat_id,value,date,team_key
28,0,2013-05-03,308.l.54481.t.11
32,1,2013-05-03,308.l.54481.t.11
42,1,2013-05-03,308.l.54481.t.11
26,0.00,2013-05-03,308.l.54481.t.11
27,1.00,2013-05-03,308.l.54481.t.11
60,8/29,2013-05-04,308.l.54481.t.1
7,2,2013-05-04,308.l.54481.t.1
13,4,2013-05-04,308.l.54481.t.1
16,0,2013-05-04,308.l.54481.t.1
23,13,2013-05-04,308.l.54481.t.1
4,.323,2013-05-04,308.l.54481.t.1
50,13.2,2013-05-04,308.l.54481.t.1
28,0,2013-05-04,308.l.54481.t.1
32,0,2013-05-04,308.l.54481.t.1
42,13,2013-05-04,308.l.54481.t.1
26,5.93,2013-05-04,308.l.54481.t.1
27,1.76,2013-05-04,308.l.54481.t.1
60,3/37,2013-05-04,308.l.54481.t.2
7,4,2013-05-04,308.l.54481.t.2
13,1,2013-05-04,308.l.54481.t.2
16,0,2013-05-04,308.l.54481.t.2
23,7,2013-05-04,308.l.54481.t.2
4,.150,2013-05-04,308.l.54481.t.2
50,18.1,2013-05-04,308.l.54481.t.2
28,1,2013-05-04,308.l.54481.t.2
32,0,2013-05-04,308.l.54481.t.2
42,15,2013-05-04,308.l.54481.t.2
26,2.95,2013-05-04,308.l.54481.t.2
27,0.76,2013-05-04,308.l.54481.t.2
60,3/20,2013-05-04,308.l.54481.t.3
7,1,2013-05-04,308.l.54481.t.3
13,3,2013-05-04,308.l.54481.t.3
16,1,2013-05-04,308.l.54481.t.3
23,3,2013-05-04,308.l.54481.t.3
4,.296,2013-05-04,308.l.54481.t.3
50,2.0,2013-05-04,308.l.54481.t.3
28,1,2013-05-04,308.l.54481.t.3
32,1,2013-05-04,308.l.54481.t.3
42,2,2013-05-04,308.l.54481.t.3
26,0.00,2013-05-04,308.l.54481.t.3
27,1.00,2013-05-04,308.l.54481.t.3
60,11/29,2013-05-04,308.l.54481.t.4
7,9,2013-05-04,308.l.54481.t.4
13,10,2013-05-04,308.l.54481.t.4
16,0,2013-05-04,308.l.54481.t.4
23,24,2013-05-04,308.l.54481.t.4
4,.419,2013-05-04,308.l.54481.t.4
50,10.0,2013-05-04,308.l.54481.t.4
28,1,2013-05-04,308.l.54481.t.4
32,1,2013-05-04,308.l.54481.t.4
42,11,2013-05-04,308.l.54481.t.4
26,0.90,2013-05-04,308.l.54481.t.4
27,0.70,2013-05-04,308.l.54481.t.4
60,4/32,2013-05-04,308.l.54481.t.5
7,3,2013-05-04,308.l.54481.t.5
13,3,2013-05-04,308.l.54481.t.5
16,2,2013-05-04,308.l.54481.t.5
23,4,2013-05-04,308.l.54481.t.5
4,.167,2013-05-04,308.l.54481.t.5
50,7.0,2013-05-04,308.l.54481.t.5
28,0,2013-05-04,308.l.54481.t.5
32,1,2013-05-04,308.l.54481.t.5
42,5,2013-05-04,308.l.54481.t.5
26,5.14,2013-05-04,308.l.54481.t.5
27,0.57,2013-05-04,308.l.54481.t.5
60,13/30,2013-05-04,308.l.54481.t.6
7,6,2013-05-04,308.l.54481.t.6
13,11,2013-05-04,308.l.54481.t.6
16,0,2013-05-04,308.l.54481.t.6
23,19,2013-05-04,308.l.54481.t.6
4,.514,2013-05-04,308.l.54481.t.6
50,1.0,2013-05-04,308.l.54481.t.6
28,0,2013-05-04,308.l.54481.t.6
32,0,2013-05-04,308.l.54481.t.6
42,0,2013-05-04,308.l.54481.t.6
26,9.00,2013-05-04,308.l.54481.t.6
27,2.00,2013-05-04,308.l.54481.t.6
60,8/40,2013-05-04,308.l.54481.t.7
7,5,2013-05-04,308.l.54481.t.7
13,5,2013-05-04,308.l.54481.t.7
16,0,2013-05-04,308.l.54481.t.7
23,11,2013-05-04,308.l.54481.t.7
4,.256,2013-05-04,308.l.54481.t.7
50,1.0,2013-05-04,308.l.54481.t.7
28,0,2013-05-04,308.l.54481.t.7
32,1,2013-05-04,308.l.54481.t.7
42,0,2013-05-04,308.l.54481.t.7
26,0.00,2013-05-04,308.l.54481.t.7
27,0.00,2013-05-04,308.l.54481.t.7
60,12/34,2013-05-04,308.l.54481.t.8
7,5,2013-05-04,308.l.54481.t.8
13,10,2013-05-04,308.l.54481.t.8
16,2,2013-05-04,308.l.54481.t.8
23,22,2013-05-04,308.l.54481.t.8
4,.436,2013-05-04,308.l.54481.t.8
50,16.0,2013-05-04,308.l.54481.t.8
28,1,2013-05-04,308.l.54481.t.8
32,1,2013-05-04,308.l.54481.t.8
42,17,2013-05-04,308.l.54481.t.8
26,5.06,2013-05-04,308.l.54481.t.8
27,1.31,2013-05-04,308.l.54481.t.8
60,8/35,2013-05-04,308.l.54481.t.9
7,6,2013-05-04,308.l.54481.t.9
13,6,2013-05-04,308.l.54481.t.9
16,0,2013-05-04,308.l.54481.t.9
23,15,2013-05-04,308.l.54481.t.9
4,.250,2013-05-04,308.l.54481.t.9
50,7.2,2013-05-04,308.l.54481.t.9
28,0,2013-05-04,308.l.54481.t.9
32,0,2013-05-04,308.l.54481.t.9
42,8,2013-05-04,308.l.54481.t.9
26,4.70,2013-05-04,308.l.54481.t.9
27,1.70,2013-05-04,308.l.54481.t.9
60,7/35,2013-05-04,308.l.54481.t.10
7,1,2013-05-04,308.l.54481.t.10
13,1,2013-05-04,308.l.54481.t.10
16,0,2013-05-04,308.l.54481.t.10
23,11,2013-05-04,308.l.54481.t.10
4,.282,2013-05-04,308.l.54481.t.10
50,2.0,2013-05-04,308.l.54481.t.10
28,1,2013-05-04,308.l.54481.t.10
32,0,2013-05-04,308.l.54481.t.10
42,3,2013-05-04,308.l.54481.t.10
26,0.00,2013-05-04,308.l.54481.t.10
27,1.00,2013-05-04,308.l.54481.t.10
60,13/36,2013-05-04,308.l.54481.t.11
7,7,2013-05-04,308.l.54481.t.11
13,2,2013-05-04,308.l.54481.t.11
16,4,2013-05-04,308.l.54481.t.11
23,16,2013-05-04,308.l.54481.t.11
4,.425,2013-05-04,308.l.54481.t.11
50,10.0,2013-05-04,308.l.54481.t.11
28,0,2013-05-04,308.l.54481.t.11
32,0,2013-05-04,308.l.54481.t.11
42,9,2013-05-04,308.l.54481.t.11
26,5.40,2013-05-04,308.l.54481.t.11
27,1.00,2013-05-04,308.l.54481.t.11
60,11/34,2013-05-05,308.l.54481.t.1
7,5,2013-05-05,308.l.54481.t.1
13,7,2013-05-05,308.l.54481.t.1
16,0,2013-05-05,308.l.54481.t.1
23,16,2013-05-05,308.l.54481.t.1
4,.425,2013-05-05,308.l.54481.t.1
50,8.0,2013-05-05,308.l.54481.t.1
28,0,2013-05-05,308.l.54481.t.1
32,0,2013-05-05,308.l.54481.t.1
42,15,2013-05-05,308.l.54481.t.1
26,3.38,2013-05-05,308.l.54481.t.1
27,1.00,2013-05-05,308.l.54481.t.1
60,9/30,2013-05-05,308.l.54481.t.2
7,4,2013-05-05,308.l.54481.t.2
13,5,2013-05-05,308.l.54481.t.2
16,1,2013-05-05,308.l.54481.t.2
23,15,2013-05-05,308.l.54481.t.2
4,.344,2013-05-05,308.l.54481.t.2
50,9.0,2013-05-05,308.l.54481.t.2
28,1,2013-05-05,308.l.54481.t.2
32,2,2013-05-05,308.l.54481.t.2
42,9,2013-05-05,308.l.54481.t.2
26,5.00,2013-05-05,308.l.54481.t.2
27,1.44,2013-05-05,308.l.54481.t.2
60,12/35,2013-05-05,308.l.54481.t.3
7,8,2013-05-05,308.l.54481.t.3
13,7,2013-05-05,308.l.54481.t.3
16,1,2013-05-05,308.l.54481.t.3
23,22,2013-05-05,308.l.54481.t.3
4,.400,2013-05-05,308.l.54481.t.3
50,15.0,2013-05-05,308.l.54481.t.3
28,1,2013-05-05,308.l.54481.t.3
32,0,2013-05-05,308.l.54481.t.3
42,12,2013-05-05,308.l.54481.t.3
26,3.00,2013-05-05,308.l.54481.t.3
27,1.07,2013-05-05,308.l.54481.t.3
60,13/35,2013-05-05,308.l.54481.t.4
7,7,2013-05-05,308.l.54481.t.4
13,11,2013-05-05,308.l.54481.t.4
16,2,2013-05-05,308.l.54481.t.4
23,25,2013-05-05,308.l.54481.t.4
4,.425,2013-05-05,308.l.54481.t.4
50,-,2013-05-05,308.l.54481.t.4
28,-,2013-05-05,308.l.54481.t.4
32,-,2013-05-05,308.l.54481.t.4
42,-,2013-05-05,308.l.54481.t.4
26,-,2013-05-05,308.l.54481.t.4
27,-,2013-05-05,308.l.54481.t.4
60,9/33,2013-05-05,308.l.54481.t.5
7,7,2013-05-05,308.l.54481.t.5
13,3,2013-05-05,308.l.54481.t.5
16,4,2013-05-05,308.l.54481.t.5
23,12,2013-05-05,308.l.54481.t.5
4,.429,2013-05-05,308.l.54481.t.5
50,21.1,2013-05-05,308.l.54481.t.5
28,3,2013-05-05,308.l.54481.t.5
32,2,2013-05-05,308.l.54481.t.5
42,15,2013-05-05,308.l.54481.t.5
26,3.80,2013-05-05,308.l.54481.t.5
27,1.36,2013-05-05,308.l.54481.t.5
60,7/25,2013-05-05,308.l.54481.t.6
7,4,2013-05-05,308.l.54481.t.6
13,5,2013-05-05,308.l.54481.t.6
16,0,2013-05-05,308.l.54481.t.6
23,13,2013-05-05,308.l.54481.t.6
4,.387,2013-05-05,308.l.54481.t.6
50,9.0,2013-05-05,308.l.54481.t.6
28,2,2013-05-05,308.l.54481.t.6
32,0,2013-05-05,308.l.54481.t.6
42,10,2013-05-05,308.l.54481.t.6
26,2.00,2013-05-05,308.l.54481.t.6
27,0.78,2013-05-05,308.l.54481.t.6
60,9/23,2013-05-05,308.l.54481.t.7
7,3,2013-05-05,308.l.54481.t.7
13,3,2013-05-05,308.l.54481.t.7
16,1,2013-05-05,308.l.54481.t.7
23,15,2013-05-05,308.l.54481.t.7
4,.464,2013-05-05,308.l.54481.t.7
50,14.1,2013-05-05,308.l.54481.t.7
28,1,2013-05-05,308.l.54481.t.7
32,0,2013-05-05,308.l.54481.t.7
42,14,2013-05-05,308.l.54481.t.7
26,4.40,2013-05-05,308.l.54481.t.7
27,1.26,2013-05-05,308.l.54481.t.7
60,10/36,2013-05-05,308.l.54481.t.8
7,6,2013-05-05,308.l.54481.t.8
13,5,2013-05-05,308.l.54481.t.8
16,2,2013-05-05,308.l.54481.t.8
23,18,2013-05-05,308.l.54481.t.8
4,.350,2013-05-05,308.l.54481.t.8
50,7.1,2013-05-05,308.l.54481.t.8
28,0,2013-05-05,308.l.54481.t.8
32,0,2013-05-05,308.l.54481.t.8
42,8,2013-05-05,308.l.54481.t.8
26,3.68,2013-05-05,308.l.54481.t.8
27,1.36,2013-05-05,308.l.54481.t.8
60,8/36,2013-05-05,308.l.54481.t.9
7,4,2013-05-05,308.l.54481.t.9
13,1,2013-05-05,308.l.54481.t.9
16,0,2013-05-05,308.l.54481.t.9
23,10,2013-05-05,308.l.54481.t.9
4,.263,2013-05-05,308.l.54481.t.9
50,1.0,2013-05-05,308.l.54481.t.9
28,0,2013-05-05,308.l.54481.t.9
32,0,2013-05-05,308.l.54481.t.9
42,2,2013-05-05,308.l.54481.t.9
26,0.00,2013-05-05,308.l.54481.t.9
27,0.00,2013-05-05,308.l.54481.t.9
60,4/26,2013-05-05,308.l.54481.t.10
7,4,2013-05-05,308.l.54481.t.10
13,4,2013-05-05,308.l.54481.t.10
16,0,2013-05-05,308.l.54481.t.10
23,7,2013-05-05,308.l.54481.t.10
4,.241,2013-05-05,308.l.54481.t.10
50,1.0,2013-05-05,308.l.54481.t.10
28,0,2013-05-05,308.l.54481.t.10
32,0,2013-05-05,308.l.54481.t.10
42,1,2013-05-05,308.l.54481.t.10
26,0.00,2013-05-05,308.l.54481.t.10
27,2.00,2013-05-05,308.l.54481.t.10
60,8/36,2013-05-05,308.l.54481.t.11
7,8,2013-05-05,308.l.54481.t.11
13,11,2013-05-05,308.l.54481.t.11
16,1,2013-05-05,308.l.54481.t.11
23,21,2013-05-05,308.l.54481.t.11
4,.349,2013-05-05,308.l.54481.t.11
50,7.2,2013-05-05,308.l.54481.t.11
28,0,2013-05-05,308.l.54481.t.11
32,0,2013-05-05,308.l.54481.t.11
42,11,2013-05-05,308.l.54481.t.11
26,19.96,2013-05-05,308.l.54481.t.11
27,2.61,2013-05-05,308.l.54481.t.11
60,11/31,2013-05-06,308.l.54481.t.1
7,8,2013-05-06,308.l.54481.t.1
13,7,2013-05-06,308.l.54481.t.1
16,1,2013-05-06,308.l.54481.t.1
23,21,2013-05-06,308.l.54481.t.1
4,.364,2013-05-06,308.l.54481.t.1
50,-,2013-05-06,308.l.54481.t.1
28,-,2013-05-06,308.l.54481.t.1
32,-,2013-05-06,308.l.54481.t.1
42,-,2013-05-06,308.l.54481.t.1
26,-,2013-05-06,308.l.54481.t.1
27,-,2013-05-06,308.l.54481.t.1
60,8/31,2013-05-06,308.l.54481.t.2
7,3,2013-05-06,308.l.54481.t.2
13,3,2013-05-06,308.l.54481.t.2
16,0,2013-05-06,308.l.54481.t.2
23,10,2013-05-06,308.l.54481.t.2
4,.343,2013-05-06,308.l.54481.t.2
50,0.0,2013-05-06,308.l.54481.t.2
28,0,2013-05-06,308.l.54481.t.2
32,0,2013-05-06,308.l.54481.t.2
42,0,2013-05-06,308.l.54481.t.2
26,,2013-05-06,308.l.54481.t.2
27,,2013-05-06,308.l.54481.t.2
60,9/20,2013-05-06,308.l.54481.t.3
7,2,2013-05-06,308.l.54481.t.3
13,5,2013-05-06,308.l.54481.t.3
16,1,2013-05-06,308.l.54481.t.3
23,15,2013-05-06,308.l.54481.t.3
4,.450,2013-05-06,308.l.54481.t.3
50,1.0,2013-05-06,308.l.54481.t.3
28,0,2013-05-06,308.l.54481.t.3
32,1,2013-05-06,308.l.54481.t.3
42,1,2013-05-06,308.l.54481.t.3
26,0.00,2013-05-06,308.l.54481.t.3
27,0.00,2013-05-06,308.l.54481.t.3
60,7/19,2013-05-06,308.l.54481.t.4
7,2,2013-05-06,308.l.54481.t.4
13,7,2013-05-06,308.l.54481.t.4
16,0,2013-05-06,308.l.54481.t.4
23,15,2013-05-06,308.l.54481.t.4
4,.435,2013-05-06,308.l.54481.t.4
50,8.1,2013-05-06,308.l.54481.t.4
28,1,2013-05-06,308.l.54481.t.4
32,1,2013-05-06,308.l.54481.t.4
42,5,2013-05-06,308.l.54481.t.4
26,0.00,2013-05-06,308.l.54481.t.4
27,0.84,2013-05-06,308.l.54481.t.4
60,12/31,2013-05-06,308.l.54481.t.5
7,4,2013-05-06,308.l.54481.t.5
13,6,2013-05-06,308.l.54481.t.5
16,0,2013-05-06,308.l.54481.t.5
23,21,2013-05-06,308.l.54481.t.5
4,.424,2013-05-06,308.l.54481.t.5
50,15.0,2013-05-06,308.l.54481.t.5
28,1,2013-05-06,308.l.54481.t.5
32,0,2013-05-06,308.l.54481.t.5
42,15,2013-05-06,308.l.54481.t.5
26,4.20,2013-05-06,308.l.54481.t.5
27,1.27,2013-05-06,308.l.54481.t.5
60,6/18,2013-05-06,308.l.54481.t.6
7,3,2013-05-06,308.l.54481.t.6
13,4,2013-05-06,308.l.54481.t.6
16,0,2013-05-06,308.l.54481.t.6
23,10,2013-05-06,308.l.54481.t.6
4,.409,2013-05-06,308.l.54481.t.6
50,-,2013-05-06,308.l.54481.t.6
28,-,2013-05-06,308.l.54481.t.6
32,-,2013-05-06,308.l.54481.t.6
42,-,2013-05-06,308.l.54481.t.6
26,-,2013-05-06,308.l.54481.t.6
27,-,2013-05-06,308.l.54481.t.6
60,1/10,2013-05-06,308.l.54481.t.7
7,1,2013-05-06,308.l.54481.t.7
13,0,2013-05-06,308.l.54481.t.7
16,0,2013-05-06,308.l.54481.t.7
23,1,2013-05-06,308.l.54481.t.7
4,.250,2013-05-06,308.l.54481.t.7
50,1.2,2013-05-06,308.l.54481.t.7
28,0,2013-05-06,308.l.54481.t.7
32,0,2013-05-06,308.l.54481.t.7
42,2,2013-05-06,308.l.54481.t.7
26,5.40,2013-05-06,308.l.54481.t.7
27,1.80,2013-05-06,308.l.54481.t.7
60,7/31,2013-05-06,308.l.54481.t.8
7,6,2013-05-06,308.l.54481.t.8
13,3,2013-05-06,308.l.54481.t.8
16,2,2013-05-06,308.l.54481.t.8
23,15,2013-05-06,308.l.54481.t.8
4,.314,2013-05-06,308.l.54481.t.8
50,8.0,2013-05-06,308.l.54481.t.8
28,0,2013-05-06,308.l.54481.t.8
32,1,2013-05-06,308.l.54481.t.8
42,10,2013-05-06,308.l.54481.t.8
26,5.62,2013-05-06,308.l.54481.t.8
27,1.75,2013-05-06,308.l.54481.t.8
60,7/29,2013-05-06,308.l.54481.t.9
7,4,2013-05-06,308.l.54481.t.9
13,1,2013-05-06,308.l.54481.t.9
16,0,2013-05-06,308.l.54481.t.9
23,11,2013-05-06,308.l.54481.t.9
4,.312,2013-05-06,308.l.54481.t.9
50,7.1,2013-05-06,308.l.54481.t.9
28,0,2013-05-06,308.l.54481.t.9
32,0,2013-05-06,308.l.54481.t.9
42,5,2013-05-06,308.l.54481.t.9
26,1.23,2013-05-06,308.l.54481.t.9
27,0.82,2013-05-06,308.l.54481.t.9
60,4/25,2013-05-06,308.l.54481.t.10
7,1,2013-05-06,308.l.54481.t.10
13,0,2013-05-06,308.l.54481.t.10
16,2,2013-05-06,308.l.54481.t.10
23,5,2013-05-06,308.l.54481.t.10
4,.222,2013-05-06,308.l.54481.t.10
50,4.1,2013-05-06,308.l.54481.t.10
28,0,2013-05-06,308.l.54481.t.10
32,0,2013-05-06,308.l.54481.t.10
42,1,2013-05-06,308.l.54481.t.10
26,6.23,2013-05-06,308.l.54481.t.10
27,1.38,2013-05-06,308.l.54481.t.10
60,10/36,2013-05-06,308.l.54481.t.11
7,5,2013-05-06,308.l.54481.t.11
13,8,2013-05-06,308.l.54481.t.11
16,0,2013-05-06,308.l.54481.t.11
23,20,2013-05-06,308.l.54481.t.11
4,.289,2013-05-06,308.l.54481.t.11
50,9.0,2013-05-06,308.l.54481.t.11
28,0,2013-05-06,308.l.54481.t.11
32,0,2013-05-06,308.l.54481.t.11
42,9,2013-05-06,308.l.54481.t.11
26,0.00,2013-05-06,308.l.54481.t.11
27,0.44,2013-05-06,308.l.54481.t.11
60,8/33,2013-05-07,308.l.54481.t.1
7,2,2013-05-07,308.l.54481.t.1
13,7,2013-05-07,308.l.54481.t.1
16,1,2013-05-07,308.l.54481.t.1
23,13,2013-05-07,308.l.54481.t.1
4,.242,2013-05-07,308.l.54481.t.1
50,2.0,2013-05-07,308.l.54481.t.1
28,0,2013-05-07,308.l.54481.t.1
32,1,2013-05-07,308.l.54481.t.1
42,4,2013-05-07,308.l.54481.t.1
26,9.00,2013-05-07,308.l.54481.t.1
27,1.50,2013-05-07,308.l.54481.t.1
60,9/33,2013-05-07,308.l.54481.t.2
7,4,2013-05-07,308.l.54481.t.2
13,4,2013-05-07,308.l.54481.t.2
16,0,2013-05-07,308.l.54481.t.2
23,20,2013-05-07,308.l.54481.t.2
4,.314,2013-05-07,308.l.54481.t.2
50,-,2013-05-07,308.l.54481.t.2
28,-,2013-05-07,308.l.54481.t.2
32,-,2013-05-07,308.l.54481.t.2
42,-,2013-05-07,308.l.54481.t.2
26,-,2013-05-07,308.l.54481.t.2
27,-,2013-05-07,308.l.54481.t.2
60,4/22,2013-05-07,308.l.54481.t.3
7,2,2013-05-07,308.l.54481.t.3
13,5,2013-05-07,308.l.54481.t.3
16,0,2013-05-07,308.l.54481.t.3
23,7,2013-05-07,308.l.54481.t.3
4,.231,2013-05-07,308.l.54481.t.3
50,14.1,2013-05-07,308.l.54481.t.3
28,0,2013-05-07,308.l.54481.t.3
32,1,2013-05-07,308.l.54481.t.3
42,20,2013-05-07,308.l.54481.t.3
26,4.40,2013-05-07,308.l.54481.t.3
27,1.47,2013-05-07,308.l.54481.t.3
60,8/33,2013-05-07,308.l.54481.t.4
7,5,2013-05-07,308.l.54481.t.4
13,6,2013-05-07,308.l.54481.t.4
16,1,2013-05-07,308.l.54481.t.4
23,20,2013-05-07,308.l.54481.t.4
4,.306,2013-05-07,308.l.54481.t.4
50,3.0,2013-05-07,308.l.54481.t.4
28,0,2013-05-07,308.l.54481.t.4
32,2,2013-05-07,308.l.54481.t.4
42,4,2013-05-07,308.l.54481.t.4
26,0.00,2013-05-07,308.l.54481.t.4
27,0.33,2013-05-07,308.l.54481.t.4
60,5/26,2013-05-07,308.l.54481.t.5
7,3,2013-05-07,308.l.54481.t.5
13,4,2013-05-07,308.l.54481.t.5
16,1,2013-05-07,308.l.54481.t.5
23,8,2013-05-07,308.l.54481.t.5
4,.300,2013-05-07,308.l.54481.t.5
50,2.0,2013-05-07,308.l.54481.t.5
28,0,2013-05-07,308.l.54481.t.5
32,2,2013-05-07,308.l.54481.t.5
42,2,2013-05-07,308.l.54481.t.5
26,0.00,2013-05-07,308.l.54481.t.5
27,0.00,2013-05-07,308.l.54481.t.5
60,8/29,2013-05-07,308.l.54481.t.6
7,4,2013-05-07,308.l.54481.t.6
13,2,2013-05-07,308.l.54481.t.6
16,0,2013-05-07,308.l.54481.t.6
23,13,2013-05-07,308.l.54481.t.6
4,.267,2013-05-07,308.l.54481.t.6
50,16.0,2013-05-07,308.l.54481.t.6
28,0,2013-05-07,308.l.54481.t.6
32,0,2013-05-07,308.l.54481.t.6
42,15,2013-05-07,308.l.54481.t.6
26,2.81,2013-05-07,308.l.54481.t.6
27,1.06,2013-05-07,308.l.54481.t.6
60,8/27,2013-05-07,308.l.54481.t.7
7,3,2013-05-07,308.l.54481.t.7
13,3,2013-05-07,308.l.54481.t.7
16,0,2013-05-07,308.l.54481.t.7
23,12,2013-05-07,308.l.54481.t.7
4,.367,2013-05-07,308.l.54481.t.7
50,10.0,2013-05-07,308.l.54481.t.7
28,1,2013-05-07,308.l.54481.t.7
32,0,2013-05-07,308.l.54481.t.7
42,5,2013-05-07,308.l.54481.t.7
26,1.80,2013-05-07,308.l.54481.t.7
27,1.10,2013-05-07,308.l.54481.t.7
60,5/32,2013-05-07,308.l.54481.t.8
7,2,2013-05-07,308.l.54481.t.8
13,3,2013-05-07,308.l.54481.t.8
16,0,2013-05-07,308.l.54481.t.8
23,5,2013-05-07,308.l.54481.t.8
4,.229,2013-05-07,308.l.54481.t.8
50,10.1,2013-05-07,308.l.54481.t.8
28,0,2013-05-07,308.l.54481.t.8
32,0,2013-05-07,308.l.54481.t.8
42,16,2013-05-07,308.l.54481.t.8
26,3.48,2013-05-07,308.l.54481.t.8
27,0.68,2013-05-07,308.l.54481.t.8
60,8/27,2013-05-07,308.l.54481.t.9
7,4,2013-05-07,308.l.54481.t.9
13,4,2013-05-07,308.l.54481.t.9
16,0,2013-05-07,308.l.54481.t.9
23,14,2013-05-07,308.l.54481.t.9
4,.367,2013-05-07,308.l.54481.t.9
50,8.0,2013-05-07,308.l.54481.t.9
28,2,2013-05-07,308.l.54481.t.9
32,0,2013-05-07,308.l.54481.t.9
42,8,2013-05-07,308.l.54481.t.9
26,2.25,2013-05-07,308.l.54481.t.9
27,0.75,2013-05-07,308.l.54481.t.9
60,7/30,2013-05-07,308.l.54481.t.10
7,2,2013-05-07,308.l.54481.t.10
13,4,2013-05-07,308.l.54481.t.10
16,1,2013-05-07,308.l.54481.t.10
23,11,2013-05-07,308.l.54481.t.10
4,.343,2013-05-07,308.l.54481.t.10
50,2.0,2013-05-07,308.l.54481.t.10
28,0,2013-05-07,308.l.54481.t.10
32,1,2013-05-07,308.l.54481.t.10
42,3,2013-05-07,308.l.54481.t.10
26,0.00,2013-05-07,308.l.54481.t.10
27,0.50,2013-05-07,308.l.54481.t.10
60,11/31,2013-05-07,308.l.54481.t.11
7,6,2013-05-07,308.l.54481.t.11
13,3,2013-05-07,308.l.54481.t.11
16,0,2013-05-07,308.l.54481.t.11
23,16,2013-05-07,308.l.54481.t.11
4,.412,2013-05-07,308.l.54481.t.11
50,16.1,2013-05-07,308.l.54481.t.11
28,1,2013-05-07,308.l.54481.t.11
32,1,2013-05-07,308.l.54481.t.11
42,16,2013-05-07,308.l.54481.t.11
26,4.41,2013-05-07,308.l.54481.t.11
27,1.29,2013-05-07,308.l.54481.t.11
60,12/33,2013-05-08,308.l.54481.t.1
7,8,2013-05-08,308.l.54481.t.1
13,5,2013-05-08,308.l.54481.t.1
16,2,2013-05-08,308.l.54481.t.1
23,21,2013-05-08,308.l.54481.t.1
4,.417,2013-05-08,308.l.54481.t.1
50,14.2,2013-05-08,308.l.54481.t.1
28,1,2013-05-08,308.l.54481.t.1
32,0,2013-05-08,308.l.54481.t.1
42,8,2013-05-08,308.l.54481.t.1
26,1.84,2013-05-08,308.l.54481.t.1
27,0.89,2013-05-08,308.l.54481.t.1
60,8/33,2013-05-08,308.l.54481.t.2
7,5,2013-05-08,308.l.54481.t.2
13,6,2013-05-08,308.l.54481.t.2
16,0,2013-05-08,308.l.54481.t.2
23,18,2013-05-08,308.l.54481.t.2
4,.297,2013-05-08,308.l.54481.t.2
50,3.2,2013-05-08,308.l.54481.t.2
28,0,2013-05-08,308.l.54481.t.2
32,2,2013-05-08,308.l.54481.t.2
42,4,2013-05-08,308.l.54481.t.2
26,0.00,2013-05-08,308.l.54481.t.2
27,0.82,2013-05-08,308.l.54481.t.2
60,9/32,2013-05-08,308.l.54481.t.3
7,4,2013-05-08,308.l.54481.t.3
13,1,2013-05-08,308.l.54481.t.3
16,1,2013-05-08,308.l.54481.t.3
23,11,2013-05-08,308.l.54481.t.3
4,.324,2013-05-08,308.l.54481.t.3
50,12.0,2013-05-08,308.l.54481.t.3
28,1,2013-05-08,308.l.54481.t.3
32,2,2013-05-08,308.l.54481.t.3
42,11,2013-05-08,308.l.54481.t.3
26,1.50,2013-05-08,308.l.54481.t.3
27,1.00,2013-05-08,308.l.54481.t.3
60,4/30,2013-05-08,308.l.54481.t.4
7,2,2013-05-08,308.l.54481.t.4
13,0,2013-05-08,308.l.54481.t.4
16,0,2013-05-08,308.l.54481.t.4
23,5,2013-05-08,308.l.54481.t.4
4,.257,2013-05-08,308.l.54481.t.4
50,8.0,2013-05-08,308.l.54481.t.4
28,1,2013-05-08,308.l.54481.t.4
32,1,2013-05-08,308.l.54481.t.4
42,8,2013-05-08,308.l.54481.t.4
26,1.12,2013-05-08,308.l.54481.t.4
27,1.38,2013-05-08,308.l.54481.t.4
60,6/30,2013-05-08,308.l.54481.t.5
7,7,2013-05-08,308.l.54481.t.5
13,3,2013-05-08,308.l.54481.t.5
16,1,2013-05-08,308.l.54481.t.5
23,14,2013-05-08,308.l.54481.t.5
4,.250,2013-05-08,308.l.54481.t.5
50,4.0,2013-05-08,308.l.54481.t.5
28,0,2013-05-08,308.l.54481.t.5
32,1,2013-05-08,308.l.54481.t.5
42,5,2013-05-08,308.l.54481.t.5
26,4.50,2013-05-08,308.l.54481.t.5
27,1.25,2013-05-08,308.l.54481.t.5
60,7/25,2013-05-08,308.l.54481.t.6
7,1,2013-05-08,308.l.54481.t.6
13,1,2013-05-08,308.l.54481.t.6
16,0,2013-05-08,308.l.54481.t.6
23,8,2013-05-08,308.l.54481.t.6
4,.308,2013-05-08,308.l.54481.t.6
50,8.0,2013-05-08,308.l.54481.t.6
28,0,2013-05-08,308.l.54481.t.6
32,1,2013-05-08,308.l.54481.t.6
42,7,2013-05-08,308.l.54481.t.6
26,7.88,2013-05-08,308.l.54481.t.6
27,2.00,2013-05-08,308.l.54481.t.6
60,9/30,2013-05-08,308.l.54481.t.7
7,5,2013-05-08,308.l.54481.t.7
13,2,2013-05-08,308.l.54481.t.7
16,0,2013-05-08,308.l.54481.t.7
23,12,2013-05-08,308.l.54481.t.7
4,.382,2013-05-08,308.l.54481.t.7
50,7.0,2013-05-08,308.l.54481.t.7
28,1,2013-05-08,308.l.54481.t.7
32,1,2013-05-08,308.l.54481.t.7
42,3,2013-05-08,308.l.54481.t.7
26,2.57,2013-05-08,308.l.54481.t.7
