stat_id,value,date,team_key
26,-,2014-03-25,328.l.69518.t.5
27,-,2014-03-25,328.l.69518.t.5
60,-,2014-03-25,328.l.69518.t.6
7,-,2014-03-25,328.l.69518.t.6
13,-,2014-03-25,328.l.69518.t.6
16,-,2014-03-25,328.l.69518.t.6
23,-,2014-03-25,328.l.69518.t.6
4,-,2014-03-25,328.l.69518.t.6
50,-,2014-03-25,328.l.69518.t.6
28,-,2014-03-25,328.l.69518.t.6
32,-,2014-03-25,328.l.69518.t.6
42,-,2014-03-25,328.l.69518.t.6
26,-,2014-03-25,328.l.69518.t.6
27,-,2014-03-25,328.l.69518.t.6
60,-,2014-03-25,328.l.69518.t.7
7,-,2014-03-25,328.l.69518.t.7
13,-,2014-03-25,328.l.69518.t.7
16,-,2014-03-25,328.l.69518.t.7
23,-,2014-03-25,328.l.69518.t.7
4,-,2014-03-25,328.l.69518.t.7
50,-,2014-03-25,328.l.69518.t.7
28,-,2014-03-25,328.l.69518.t.7
32,-,2014-03-25,328.l.69518.t.7
42,-,2014-03-25,328.l.69518.t.7
26,-,2014-03-25,328.l.69518.t.7
27,-,2014-03-25,328.l.69518.t.7
60,-,2014-03-25,328.l.69518.t.8
7,-,2014-03-25,328.l.69518.t.8
13,-,2014-03-25,328.l.69518.t.8
16,-,2014-03-25,328.l.69518.t.8
23,-,2014-03-25,328.l.69518.t.8
4,-,2014-03-25,328.l.69518.t.8
50,-,2014-03-25,328.l.69518.t.8
28,-,2014-03-25,328.l.69518.t.8
32,-,2014-03-25,328.l.69518.t.8
42,-,2014-03-25,328.l.69518.t.8
26,-,2014-03-25,328.l.69518.t.8
27,-,2014-03-25,328.l.69518.t.8
60,-,2014-03-25,328.l.69518.t.9
7,-,2014-03-25,328.l.69518.t.9
13,-,2014-03-25,328.l.69518.t.9
16,-,2014-03-25,328.l.69518.t.9
23,-,2014-03-25,328.l.69518.t.9
4,-,2014-03-25,328.l.69518.t.9
50,-,2014-03-25,328.l.69518.t.9
28,-,2014-03-25,328.l.69518.t.9
32,-,2014-03-25,328.l.69518.t.9
42,-,2014-03-25,328.l.69518.t.9
26,-,2014-03-25,328.l.69518.t.9
